original_id	id_for_infomap
4937061	2144
126395181	2145
242477546	2146
44446489	2147
14079356	2148
21158774	2149
23843205	2150
114579424	2151
29555467	2152
78470249	2153
67898690	2154
14343150	2155
15087461	2156
13062502	2157
246036260	2158
25065717	2159
103510832	2160
69025404	2161
22992918	2162
155994909	2163
63875612	2164
12184042	2165
270018625	2166
21318903	2167
15447545	2168
127659721	2169
38297358	2170
171424066	2171
18731203	2172
40350303	2173
21460496	2174
99325018	2175
9961332	2176
247042017	2177
78275869	2178
8039442	2179
17421818	2180
15831401	2181
28166828	2182
16376889	2183
10819662	2184
7224702	2185
246124029	2186
41626400	2187
50193	2188
33648595	2189
35577793	2190
18092306	2191
15839517	2192
18179554	2193
258843668	2194
62913830	2195
18933832	2196
14139584	2197
154635466	2198
148478556	2199
202892149	2200
18194787	2201
1020961	2202
14685183	2203
1051171	2204
24686494	2205
86495946	2206
15033971	2207
31293436	2208
52582757	2209
14643996	2210
14660213	2211
19035245	2212
35798802	2213
17844404	2214
18102284	2215
7713202	2216
169655919	2217
214067697	2218
24661757	2219
15123270	2220
9405862	2221
7172452	2222
20376532	2223
15210530	2224
251487559	2225
23204397	2226
96387764	2227
12696	2228
18493879	2229
143414740	2230
15825852	2231
210308682	2232
18355228	2233
23420024	2234
18766019	2235
36204399	2236
65507075	2237
25335744	2238
19018185	2239
216344199	2240
200226529	2241
14524060	2242
12340562	2243
266908845	2244
36601355	2245
5916122	2246
264320420	2247
11829282	2248
122218767	2249
181929711	2250
64365916	2251
133834939	2252
43171018	2253
14155241	2254
246191415	2255
23898238	2256
16191771	2257
44123567	2258
42654335	2259
16980777	2260
18308864	2261
30308283	2262
12329252	2263
14715516	2264
15605402	2265
38372614	2266
190915626	2267
185187643	2268
183271121	2269
15754851	2270
16694698	2271
17399774	2272
18699208	2273
12683642	2274
24442567	2275
19532315	2276
184275950	2277
182029374	2278
16145206	2279
31330292	2280
21275406	2281
263852695	2282
18836209	2283
107164806	2284
15093212	2285
19886347	2286
15446200	2287
249096055	2288
168296616	2289
93827358	2290
1380711	2291
29779074	2292
42300348	2293
66799471	2294
14270757	2295
17150292	2296
14508983	2297
241164164	2298
14061771	2299
775861	2300
69780518	2301
223691577	2302
18242620	2303
34376087	2304
17074457	2305
37077578	2306
29509119	2307
19703385	2308
14596506	2309
119127201	2310
9584882	2311
7449512	2312
4700381	2313
105394663	2314
14429823	2315
18754728	2316
44683837	2317
16275014	2318
25242416	2319
16897237	2320
31383	2321
16630083	2322
164338516	2323
134141151	2324
35176496	2325
100573490	2326
106491960	2327
17976577	2328
164199982	2329
177719652	2330
126362262	2331
41159844	2332
112009840	2333
93100491	2334
56706308	2335
97122417	2336
1220351	2337
17737138	2338
7885972	2339
71015802	2340
3597921	2341
8071902	2342
15041902	2343
16739711	2344
19709448	2345
125418319	2346
13407	2347
76976987	2348
84652502	2349
48123021	2350
161993294	2351
44870998	2352
6118242	2353
179549579	2354
7901042	2355
188867349	2356
18857778	2357
15481397	2358
15270963	2359
22301442	2360
269700319	2361
194955084	2362
81314945	2363
23757784	2364
14274372	2365
98706590	2366
19015082	2367
14261302	2368
23014496	2369
201242210	2370
200713835	2371
26730532	2372
138555043	2373
15485085	2374
86831936	2375
116706360	2376
26874644	2377
260278707	2378
19012615	2379
13191382	2380
21486753	2381
26617933	2382
171305484	2383
12916	2384
110897594	2385
98714095	2386
35152869	2387
35473835	2388
55303089	2389
229328959	2390
49616509	2391
17304123	2392
51222676	2393
69493393	2394
41145894	2395
47577195	2396
14186545	2397
25887809	2398
39716211	2399
6774272	2400
28006501	2401
77577477	2402
50456532	2403
37076569	2404
226769636	2405
22965779	2406
72627052	2407
90469674	2408
13228592	2409
109595020	2410
9926562	2411
63468801	2412
14445542	2413
232573485	2414
18418944	2415
21777919	2416
103157143	2417
16395482	2418
15044502	2419
12304722	2420
18566782	2421
199654751	2422
30145166	2423
131021790	2424
14494993	2425
131066597	2426
24257957	2427
27067218	2428
84562932	2429
15075459	2430
221249442	2431
20989298	2432
54387128	2433
171719023	2434
15831093	2435
29518132	2436
50225755	2437
54330827	2438
17463660	2439
10355872	2440
16105152	2441
16471088	2442
7112242	2443
17627945	2444
138847948	2445
131862233	2446
67090241	2447
74673	2448
6141832	2449
73497064	2450
166248847	2451
21584163	2452
57187935	2453
125090924	2454
22907920	2455
145449666	2456
62846638	2457
106783888	2458
14304203	2459
240552704	2460
86167256	2461
19466732	2462
139063272	2463
43613550	2464
13775632	2465
13222192	2466
16465359	2467
185670728	2468
14133436	2469
14111182	2470
14903294	2471
229517477	2472
47470276	2473
21881105	2474
217162001	2475
258582570	2476
40250971	2477
17940962	2478
257522681	2479
767715	2480
16162490	2481
205609713	2482
267791703	2483
62187962	2484
192007163	2485
115087202	2486
175533140	2487
23499247	2488
131979670	2489
45547073	2490
75423477	2491
23939797	2492
89856317	2493
44069257	2494
15148807	2495
244050895	2496
165494539	2497
11580962	2498
16905666	2499
18592579	2500
11884342	2501
57113993	2502
219011376	2503
30376196	2504
81548178	2505
50718249	2506
73683746	2507
107500136	2508
65260323	2509
17242874	2510
88342470	2511
120765039	2512
232420456	2513
179964691	2514
53311224	2515
147314264	2516
19694104	2517
72811901	2518
17365324	2519
128809182	2520
41470157	2521
95142106	2522
14528817	2523
14388689	2524
16080020	2525
9335042	2526
18619708	2527
21303464	2528
14226882	2529
7018942	2530
3855911	2531
182466412	2532
33213349	2533
39470262	2534
41660436	2535
191503263	2536
34302264	2537
171084149	2538
82376322	2539
15426896	2540
36217004	2541
92437178	2542
168888540	2543
254426170	2544
129498307	2545
46019128	2546
186957019	2547
14777850	2548
15579449	2549
18635626	2550
58149795	2551
14109004	2552
21703120	2553
40362652	2554
14850719	2555
26773692	2556
22052924	2557
167686055	2558
782354	2559
235729192	2560
15002220	2561
34443244	2562
14934063	2563
204768565	2564
144383619	2565
66871294	2566
28106848	2567
205007756	2568
8143872	2569
63260438	2570
41958323	2571
128693679	2572
816154	2573
138267795	2574
90420645	2575
95448172	2576
145755847	2577
77151544	2578
39812315	2579
31157419	2580
56081354	2581
14251373	2582
22483974	2583
242551935	2584
52910865	2585
210118012	2586
22813537	2587
111435350	2588
26756907	2589
14634791	2590
70236664	2591
21690938	2592
16120265	2593
74586267	2594
18566129	2595
25003235	2596
23555722	2597
50300582	2598
192171500	2599
102043210	2600
16191109	2601
18262412	2602
91791843	2603
20497524	2604
17466146	2605
43050396	2606
147359386	2607
75551503	2608
24481083	2609
46860582	2610
154787999	2611
17172429	2612
35548601	2613
19468364	2614
37977930	2615
192809889	2616
218567695	2617
34146256	2618
139984101	2619
2564981	2620
15768216	2621
11145002	2622
23418405	2623
27753611	2624
55222535	2625
249956612	2626
64217263	2627
6904482	2628
176764759	2629
1917731	2630
165090476	2631
197511305	2632
15442150	2633
90964504	2634
19679188	2635
23026604	2636
80621298	2637
23033582	2638
17813433	2639
22818133	2640
184497682	2641
172639027	2642
234869209	2643
17549229	2644
156644794	2645
75711686	2646
187731482	2647
10000642	2648
65598884	2649
14376840	2650
26287569	2651
74946653	2652
24608101	2653
116994547	2654
232682267	2655
242884484	2656
59539942	2657
39216517	2658
9896872	2659
190397000	2660
14218186	2661
214112621	2662
250477894	2663
18301263	2664
84025309	2665
28039217	2666
165144151	2667
803847	2668
16089513	2669
103088329	2670
233597060	2671
10921672	2672
23792216	2673
265427614	2674
17579321	2675
15729205	2676
92074551	2677
12386462	2678
55221570	2679
17259640	2680
788673	2681
17024671	2682
28214315	2683
17050705	2684
94574028	2685
35929320	2686
44046468	2687
684743	2688
72741498	2689
30791761	2690
17312943	2691
26419638	2692
2771891	2693
56981225	2694
20954257	2695
212203440	2696
50227060	2697
30924802	2698
15131428	2699
1307011	2700
112443324	2701
52553796	2702
43637692	2703
18953266	2704
8348782	2705
42680682	2706
9994802	2707
245793450	2708
14616050	2709
52699786	2710
159563937	2711
22204032	2712
2676431	2713
194152765	2714
14054450	2715
122477485	2716
189092067	2717
61238566	2718
19990190	2719
44234494	2720
188419032	2721
159329042	2722
30516098	2723
29646744	2724
110746020	2725
63597788	2726
174811472	2727
12834972	2728
14135845	2729
155668326	2730
56994938	2731
26474694	2732
15537003	2733
132946771	2734
9306542	2735
92563411	2736
17116782	2737
43194865	2738
754556	2739
18629665	2740
157765776	2741
50024842	2742
9604192	2743
230718701	2744
66997403	2745
203951741	2746
31214311	2747
83277670	2748
38748814	2749
16668970	2750
27143583	2751
2384071	2752
114628210	2753
156636089	2754
19743196	2755
18322904	2756
17062111	2757
210785308	2758
223524009	2759
6708952	2760
103944737	2761
18774686	2762
230476419	2763
260108644	2764
203003361	2765
50002300	2766
15443141	2767
13210	2768
87358503	2769
158788474	2770
17351052	2771
101911812	2772
34733255	2773
18706924	2774
168563935	2775
10773882	2776
14192412	2777
67129024	2778
112058406	2779
45034162	2780
84053324	2781
224808382	2782
6297382	2783
173899102	2784
168537728	2785
14727207	2786
10155832	2787
17994525	2788
65604392	2789
28738346	2790
20959144	2791
250521819	2792
33637010	2793
17955879	2794
15624385	2795
39584114	2796
241382533	2797
178817507	2798
26744291	2799
130395742	2800
31738235	2801
27106703	2802
5024061	2803
27553223	2804
20441166	2805
41238441	2806
50363926	2807
84894256	2808
89266401	2809
206198440	2810
56458700	2811
89554626	2812
17627390	2813
33672294	2814
19774034	2815
25092348	2816
30025767	2817
259638685	2818
10420662	2819
14084098	2820
20813783	2821
50077710	2822
83370426	2823
131070862	2824
32375384	2825
15367795	2826
50663525	2827
222555703	2828
188474582	2829
240238656	2830
202849351	2831
54642207	2832
96790154	2833
18059231	2834
11299932	2835
50670648	2836
232438363	2837
229291215	2838
172771660	2839
51096590	2840
5025251	2841
9590262	2842
10044022	2843
12398022	2844
16212167	2845
17911617	2846
78634066	2847
16878100	2848
26374989	2849
210427069	2850
51043119	2851
36832842	2852
39284620	2853
275672060	2854
191609459	2855
41305840	2856
9676152	2857
20686153	2858
107747077	2859
18244087	2860
17856201	2861
106554309	2862
139552551	2863
110778721	2864
173452455	2865
160029634	2866
14435478	2867
194465051	2868
23372889	2869
20160897	2870
10771662	2871
140286942	2872
5885772	2873
15937921	2874
35551741	2875
74037588	2876
19575406	2877
95738226	2878
18982378	2879
1692171	2880
88677841	2881
13578412	2882
22830586	2883
134505123	2884
19719380	2885
6509242	2886
15451434	2887
69687111	2888
16907121	2889
110965120	2890
40185311	2891
137443330	2892
23861287	2893
30461425	2894
14949249	2895
18872519	2896
17788582	2897
898171	2898
64544676	2899
17511523	2900
47736537	2901
94541648	2902
20664195	2903
25610972	2904
44278796	2905
14799428	2906
195979860	2907
242864968	2908
19475375	2909
18958597	2910
161415195	2911
7155782	2912
17079099	2913
12973362	2914
21625207	2915
16662478	2916
69604327	2917
99356759	2918
74411287	2919
23166140	2920
130650276	2921
246418321	2922
23008116	2923
15863689	2924
44899126	2925
18543454	2926
46473076	2927
215259883	2928
250731274	2929
20751505	2930
8823362	2931
2148071	2932
122025560	2933
16226484	2934
21507298	2935
87321877	2936
92251230	2937
21751985	2938
102617462	2939
5408012	2940
43600056	2941
256186650	2942
20405853	2943
27056757	2944
115036116	2945
181096818	2946
100818788	2947
138628895	2948
269734168	2949
16663709	2950
36563254	2951
217000649	2952
16745770	2953
94826232	2954
17771429	2955
17997511	2956
14274132	2957
45450377	2958
226273650	2959
111410375	2960
107112554	2961
31036345	2962
19109017	2963
240469100	2964
5793772	2965
91071674	2966
160897794	2967
28782189	2968
165583353	2969
98078133	2970
21975870	2971
145662065	2972
93666150	2973
71203121	2974
75800420	2975
29770468	2976
139184917	2977
12759102	2978
119526244	2979
48867402	2980
21229200	2981
243913373	2982
48476949	2983
14219103	2984
82112778	2985
215370565	2986
20938935	2987
62698050	2988
219690900	2989
65590754	2990
16807860	2991
106424240	2992
177096882	2993
14840993	2994
18790031	2995
22589921	2996
32422915	2997
237358682	2998
19160080	2999
14612263	3000
172397445	3001
91191989	3002
34572831	3003
168893547	3004
87590534	3005
17415305	3006
26283471	3007
88214227	3008
56836415	3009
5780992	3010
19477451	3011
5738952	3012
141527434	3013
11086372	3014
34486207	3015
14571531	3016
241963008	3017
18414159	3018
92145218	3019
120707178	3020
15887107	3021
42601947	3022
203256940	3023
75612668	3024
14464919	3025
14503316	3026
19599271	3027
89280747	3028
271625895	3029
788863	3030
73429252	3031
238421074	3032
204090866	3033
28268371	3034
98362525	3035
34425171	3036
22681922	3037
21509975	3038
18664956	3039
18932935	3040
14443616	3041
18280155	3042
16337126	3043
53500999	3044
14632661	3045
99320433	3046
13654112	3047
213937754	3048
98200411	3049
256172796	3050
125277965	3051
88829709	3052
33063845	3053
15940736	3054
124306740	3055
40701143	3056
184900712	3057
12727902	3058
14160471	3059
227207387	3060
12047202	3061
67813	3062
171994706	3063
67381805	3064
16520112	3065
42990133	3066
14142231	3067
98968120	3068
150845268	3069
98580028	3070
249260397	3071
36648662	3072
14653506	3073
78403223	3074
6719712	3075
14436072	3076
16208408	3077
272418328	3078
16338169	3079
36906540	3080
180607403	3081
50985635	3082
169443688	3083
249818868	3084
48900102	3085
22290807	3086
15635812	3087
56081642	3088
24133831	3089
108083117	3090
19356110	3091
29624532	3092
216145017	3093
156475064	3094
14459669	3095
15328388	3096
217527334	3097
29427149	3098
240468977	3099
1309511	3100
203290250	3101
234696158	3102
207977066	3103
11698252	3104
179131373	3105
202595945	3106
205094271	3107
49824306	3108
148273080	3109
86188413	3110
115933562	3111
20685484	3112
194109571	3113
154363906	3114
11577962	3115
15149632	3116
14742422	3117
24803181	3118
18481782	3119
749333	3120
39619991	3121
79740296	3122
234895094	3123
239186520	3124
15126891	3125
123324025	3126
14393904	3127
48791942	3128
134743070	3129
58929178	3130
123963034	3131
236409451	3132
61628815	3133
84061021	3134
14152445	3135
121296694	3136
203149052	3137
34033504	3138
61317377	3139
14724577	3140
21695613	3141
214406243	3142
13817822	3143
14860922	3144
211774252	3145
116571138	3146
15184929	3147
182686614	3148
14562685	3149
814293	3150
39753319	3151
38260779	3152
235905598	3153
10154052	3154
25447492	3155
207379807	3156
36254904	3157
44936058	3158
34728091	3159
5447732	3160
7314152	3161
227016826	3162
15135214	3163
19754122	3164
34244280	3165
14136972	3166
30386355	3167
29940127	3168
50743805	3169
40340319	3170
15639478	3171
14372059	3172
135601675	3173
14852158	3174
18565158	3175
79391196	3176
164391207	3177
75165241	3178
104223101	3179
79930408	3180
51131831	3181
104584453	3182
819522	3183
27413705	3184
29460521	3185
190395758	3186
23437737	3187
3277401	3188
51028602	3189
211011485	3190
17827085	3191
107354278	3192
244673838	3193
112075462	3194
15678167	3195
131512268	3196
18773467	3197
72475621	3198
16513795	3199
73978891	3200
88471653	3201
8654602	3202
191667380	3203
237752191	3204
131109320	3205
239923310	3206
232674215	3207
169970345	3208
19065393	3209
215761524	3210
8092472	3211
240365217	3212
14110654	3213
19521680	3214
78905607	3215
115242946	3216
6021422	3217
74681972	3218
11204762	3219
124548242	3220
18692021	3221
14052313	3222
121163932	3223
39700831	3224
70478756	3225
233409410	3226
4303181	3227
1355401	3228
14544864	3229
120958573	3230
15182385	3231
263031010	3232
14188969	3233
25060042	3234
14712904	3235
60321100	3236
42055361	3237
17130180	3238
16912241	3239
12049792	3240
10284332	3241
22665665	3242
23722620	3243
14245501	3244
66691421	3245
14948485	3246
16473793	3247
20250302	3248
27050983	3249
51734182	3250
59818041	3251
15450996	3252
235347368	3253
16657530	3254
14117196	3255
158980067	3256
43500507	3257
22203887	3258
102399171	3259
13267172	3260
109899569	3261
14389132	3262
58883706	3263
15675424	3264
15868433	3265
264046779	3266
122115977	3267
206216645	3268
9734372	3269
14299583	3270
15808765	3271
23620612	3272
30146922	3273
16388972	3274
23166597	3275
15117717	3276
49354191	3277
3452941	3278
15077051	3279
6245232	3280
23095083	3281
124920374	3282
89410778	3283
15907716	3284
5778852	3285
103175150	3286
29807370	3287
75356470	3288
96898398	3289
226011338	3290
18182511	3291
17179368	3292
14828536	3293
14388669	3294
26900011	3295
30466915	3296
269889901	3297
34173	3298
9543092	3299
28108567	3300
18822990	3301
137178307	3302
180151159	3303
232445524	3304
89731752	3305
22753132	3306
115944587	3307
229766654	3308
31281673	3309
202844511	3310
14448046	3311
74625574	3312
76133	3313
96933119	3314
14169364	3315
77026018	3316
25532738	3317
79637747	3318
4958911	3319
247779244	3320
184896140	3321
21726416	3322
48059095	3323
11304762	3324
19774073	3325
68696417	3326
7708092	3327
11896242	3328
25043966	3329
14668668	3330
17676599	3331
55532384	3332
47507850	3333
14937173	3334
106727127	3335
97468141	3336
214303021	3337
14435124	3338
125409467	3339
64234931	3340
10473582	3341
137183468	3342
27325141	3343
71185998	3344
119710421	3345
134807812	3346
240551046	3347
242444620	3348
202867023	3349
256249279	3350
41253854	3351
22201568	3352
249259023	3353
246024271	3354
14228300	3355
100504915	3356
34534533	3357
224809136	3358
82444043	3359
16895549	3360
7526892	3361
16217220	3362
122540204	3363
116526623	3364
14712592	3365
23992198	3366
197075594	3367
17971670	3368
212950155	3369
1048951	3370
29040062	3371
18485748	3372
102067385	3373
9654112	3374
126912691	3375
137937174	3376
36357300	3377
21307269	3378
128240571	3379
18914307	3380
186633188	3381
14110885	3382
51185550	3383
16970274	3384
76745868	3385
172107130	3386
19552126	3387
254812166	3388
21132950	3389
18168267	3390
158552358	3391
53257111	3392
1386571	3393
18642642	3394
7006712	3395
15414807	3396
87715947	3397
242354131	3398
14050006	3399
180911104	3400
8614412	3401
5832712	3402
10052552	3403
11073902	3404
42468157	3405
179514953	3406
8293402	3407
25127831	3408
113747572	3409
45051894	3410
16226069	3411
242179067	3412
98505044	3413
161691702	3414
21962567	3415
16304010	3416
162364970	3417
17168493	3418
250928526	3419
199503098	3420
45537747	3421
258939764	3422
16936459	3423
16334085	3424
41874288	3425
819546	3426
152479960	3427
233405624	3428
234104154	3429
50335002	3430
792907	3431
68446061	3432
128968339	3433
186901595	3434
65587134	3435
815897	3436
16996238	3437
43292618	3438
161487173	3439
14848221	3440
260768576	3441
14631638	3442
14562004	3443
11674822	3444
46878105	3445
10786382	3446
269747809	3447
236226987	3448
14911255	3449
16463326	3450
11058922	3451
19734025	3452
104493815	3453
22987468	3454
30033646	3455
15075182	3456
84843976	3457
14176242	3458
261947295	3459
20649770	3460
100188468	3461
19241200	3462
21344725	3463
14061723	3464
259171181	3465
18638821	3466
18929690	3467
204186596	3468
87331481	3469
15440344	3470
154440966	3471
165914228	3472
143638559	3473
196161118	3474
17177403	3475
89776939	3476
50832715	3477
17202143	3478
20105071	3479
109841442	3480
99772708	3481
93730653	3482
34938387	3483
17224082	3484
117157665	3485
109886771	3486
16496431	3487
177336546	3488
123431836	3489
214274567	3490
219089755	3491
14689567	3492
22413145	3493
14051159	3494
47518210	3495
13577172	3496
38600665	3497
13205902	3498
5238371	3499
265268942	3500
824211	3501
15648584	3502
17413777	3503
117943004	3504
47791995	3505
21152997	3506
20447545	3507
16731359	3508
23282565	3509
8518862	3510
19079941	3511
35536649	3512
110280391	3513
198048144	3514
23953237	3515
142303850	3516
41172680	3517
11035782	3518
14452057	3519
16297675	3520
16248319	3521
121834189	3522
15125371	3523
833071	3524
45914093	3525
175997836	3526
48504894	3527
9491292	3528
61543234	3529
232378811	3530
198399355	3531
38488854	3532
15510756	3533
19658782	3534
156407255	3535
31962068	3536
31059620	3537
24654508	3538
225491442	3539
47721240	3540
819284	3541
54623706	3542
14740408	3543
7712452	3544
88541027	3545
17372256	3546
192477353	3547
41929517	3548
80857771	3549
207553661	3550
157314364	3551
21665419	3552
222268976	3553
222485748	3554
61485121	3555
19090407	3556
198649890	3557
29343437	3558
17764146	3559
14892523	3560
127692921	3561
62950338	3562
243660328	3563
17156131	3564
198793430	3565
159163111	3566
72084922	3567
33815302	3568
89119055	3569
130302239	3570
25160944	3571
125392820	3572
49472317	3573
251425066	3574
19640035	3575
116587005	3576
117792193	3577
17420951	3578
36997036	3579
30204846	3580
24797350	3581
26850477	3582
64624131	3583
16049723	3584
36982314	3585
124866595	3586
17580892	3587
14321959	3588
23963107	3589
16799649	3590
92169251	3591
188117384	3592
8147062	3593
85632018	3594
14941009	3595
68807455	3596
71423326	3597
16303557	3598
256060579	3599
16713	3600
222568217	3601
15692087	3602
120174685	3603
14575798	3604
47300233	3605
45013235	3606
106182367	3607
40187150	3608
188911259	3609
212135317	3610
32530781	3611
13000872	3612
266151992	3613
84438310	3614
1249431	3615
780290	3616
171997599	3617
54769822	3618
223704520	3619
74021308	3620
7511702	3621
926121	3622
18576979	3623
15406144	3624
32145253	3625
110281707	3626
67010977	3627
10748252	3628
28226960	3629
14154581	3630
230525319	3631
17682283	3632
8596022	3633
15342518	3634
38151136	3635
168837176	3636
168071804	3637
253545416	3638
18089164	3639
14319523	3640
17864262	3641
17545037	3642
16941718	3643
89468228	3644
15768928	3645
199009858	3646
156010360	3647
200292780	3648
16703058	3649
36585424	3650
119220971	3651
22174042	3652
15299357	3653
17789291	3654
10609292	3655
52866517	3656
133941575	3657
13539592	3658
12601142	3659
115247248	3660
191549398	3661
36941550	3662
262770233	3663
139953824	3664
14332565	3665
17276841	3666
22760649	3667
22372197	3668
19746341	3669
86780531	3670
226207535	3671
14040522	3672
169795819	3673
16883326	3674
5024371	3675
5656332	3676
18455643	3677
59394895	3678
18728945	3679
136952493	3680
8933942	3681
20696032	3682
14363211	3683
243848799	3684
245126239	3685
202376476	3686
21832608	3687
16106525	3688
24703871	3689
105523857	3690
23866339	3691
45756215	3692
136378375	3693
13683762	3694
61772051	3695
65293006	3696
16381178	3697
13225072	3698
17029807	3699
72661977	3700
41450556	3701
137717770	3702
89036498	3703
47938142	3704
23171383	3705
37679854	3706
688273	3707
69490214	3708
99031903	3709
231488894	3710
33657457	3711
53418720	3712
185657737	3713
93837236	3714
230299067	3715
16956103	3716
19824145	3717
188560097	3718
67603734	3719
821978	3720
13298	3721
14496930	3722
15770684	3723
15429250	3724
15113529	3725
105203822	3726
6114252	3727
14721067	3728
61291337	3729
177507202	3730
15648561	3731
27512005	3732
113097921	3733
23401174	3734
14212359	3735
44139958	3736
7898472	3737
250246958	3738
78354184	3739
232571300	3740
15239123	3741
157832459	3742
20340239	3743
18176747	3744
774909	3745
15497928	3746
20027256	3747
89519051	3748
65748080	3749
19899940	3750
241808450	3751
31269851	3752
15276401	3753
13438712	3754
30010982	3755
17939480	3756
18269262	3757
15803220	3758
13356392	3759
16270580	3760
70004519	3761
44961029	3762
14096096	3763
130158543	3764
48036380	3765
15821556	3766
20858400	3767
25752513	3768
19432112	3769
117016997	3770
234308463	3771
167959400	3772
66350411	3773
57600394	3774
16157980	3775
205544568	3776
48722198	3777
142977623	3778
16148335	3779
203137786	3780
224138450	3781
17114283	3782
94841257	3783
119139599	3784
14237354	3785
58904655	3786
16787126	3787
17175973	3788
14135237	3789
5608	3790
15063931	3791
162886404	3792
14763855	3793
200123241	3794
30340990	3795
94776307	3796
262751654	3797
15237935	3798
21101803	3799
21784570	3800
163383284	3801
69033184	3802
270021070	3803
19085742	3804
242821748	3805
190754647	3806
104563357	3807
27292941	3808
77402928	3809
35748845	3810
32516316	3811
183781511	3812
18628769	3813
53411390	3814
68839777	3815
24481863	3816
17576806	3817
46707560	3818
1132281	3819
57135779	3820
16506186	3821
51684877	3822
72311889	3823
15781117	3824
30955860	3825
57247518	3826
37680820	3827
166698317	3828
15348564	3829
12350902	3830
135687184	3831
39815230	3832
183926085	3833
249983793	3834
81394914	3835
15158352	3836
219913962	3837
10334122	3838
16294267	3839
132553078	3840
84358598	3841
263588145	3842
18120676	3843
54877998	3844
781895	3845
179138607	3846
72426413	3847
116873115	3848
810579	3849
200664598	3850
58256315	3851
53941287	3852
167312921	3853
25367291	3854
20905953	3855
94358525	3856
101142166	3857
17387554	3858
176114435	3859
240920084	3860
194245667	3861
19431493	3862
17576667	3863
149747560	3864
24419425	3865
121910714	3866
19732334	3867
175222812	3868
22240383	3869
15746084	3870
15199325	3871
128151956	3872
7145552	3873
16249213	3874
143882311	3875
52474527	3876
60695143	3877
17610796	3878
18331770	3879
137786520	3880
18611056	3881
9048222	3882
14862723	3883
17130461	3884
203871835	3885
77392251	3886
7044252	3887
14578544	3888
50686904	3889
14421572	3890
18196308	3891
17464581	3892
131607538	3893
152560538	3894
28623830	3895
18658739	3896
15925179	3897
123905824	3898
24791281	3899
15051601	3900
111165159	3901
91329057	3902
18627463	3903
18500081	3904
105109640	3905
16825062	3906
120926981	3907
17087370	3908
250582808	3909
77042833	3910
14070222	3911
18071407	3912
34932133	3913
25513646	3914
19774114	3915
17961246	3916
62193495	3917
18275871	3918
5153221	3919
113662211	3920
268063294	3921
179054464	3922
29135440	3923
16270390	3924
148891227	3925
52563809	3926
47444849	3927
129949964	3928
14105540	3929
172223222	3930
15585410	3931
217798695	3932
66906291	3933
190229547	3934
162735344	3935
15843240	3936
3433721	3937
27011541	3938
151212561	3939
250248024	3940
58845411	3941
210852155	3942
35960388	3943
30665326	3944
240586538	3945
17400430	3946
19600446	3947
223171168	3948
15445154	3949
244065169	3950
138969362	3951
106175819	3952
56653	3953
27865199	3954
16181186	3955
9543992	3956
14289835	3957
1384531	3958
8466962	3959
243431726	3960
28448216	3961
129899561	3962
5449422	3963
19062153	3964
25570524	3965
30455734	3966
131003396	3967
1528701	3968
110424984	3969
24603879	3970
14614615	3971
90577798	3972
44224901	3973
15302120	3974
137366470	3975
82655261	3976
18680985	3977
809183	3978
84124761	3979
23075284	3980
68241308	3981
121235735	3982
240606964	3983
5874452	3984
75236148	3985
21273939	3986
122056847	3987
15987060	3988
61849834	3989
155883945	3990
15223252	3991
59191437	3992
16191175	3993
24113	3994
12070672	3995
39241726	3996
166757786	3997
147043669	3998
920991	3999
14464331	4000
61250869	4001
138322735	4002
18143526	4003
224770553	4004
11349102	4005
65367727	4006
130899627	4007
38541154	4008
59608784	4009
23335196	4010
9627192	4011
43239422	4012
124176905	4013
70754730	4014
268125399	4015
16592620	4016
235380880	4017
1724401	4018
44203387	4019
3460751	4020
14572033	4021
202075612	4022
13342982	4023
3286621	4024
15315857	4025
15631770	4026
19650336	4027
263517122	4028
198380384	4029
118230146	4030
787611	4031
87106149	4032
95300430	4033
39511351	4034
152143338	4035
16690175	4036
220885253	4037
7042572	4038
148155333	4039
90668001	4040
14938248	4041
57486140	4042
49814392	4043
15082995	4044
94428870	4045
32059102	4046
16253235	4047
246600472	4048
14304302	4049
266389364	4050
230859303	4051
200673064	4052
47216578	4053
216336191	4054
42793960	4055
109440429	4056
187594795	4057
167488325	4058
87712519	4059
37922200	4060
29084075	4061
165420335	4062
116756735	4063
5108161	4064
96880903	4065
38124429	4066
208325536	4067
7773162	4068
75630518	4069
19410436	4070
17641457	4071
47712248	4072
73331245	4073
759228	4074
237581493	4075
45660443	4076
102524769	4077
19374805	4078
17935861	4079
197538143	4080
27908385	4081
181217649	4082
185681415	4083
32712520	4084
157858384	4085
231580019	4086
230770866	4087
15109462	4088
17307627	4089
14462781	4090
159527534	4091
165594154	4092
18680847	4093
16988357	4094
16158012	4095
17343124	4096
3265101	4097
209482512	4098
73986605	4099
1048931	4100
91894424	4101
127198803	4102
156121581	4103
125867143	4104
18988817	4105
35726826	4106
52814458	4107
18557253	4108
38151395	4109
116108369	4110
16533013	4111
25303296	4112
7865552	4113
178525052	4114
14469179	4115
37240699	4116
17495000	4117
103331100	4118
137455666	4119
8602152	4120
88061302	4121
29097048	4122
19533093	4123
85665693	4124
7315022	4125
154876782	4126
204578326	4127
15707047	4128
16750984	4129
21622756	4130
234318173	4131
18345963	4132
78735819	4133
150828573	4134
5683952	4135
253589177	4136
150255293	4137
33606835	4138
69971262	4139
103969563	4140
18818095	4141
58244502	4142
34636987	4143
17372379	4144
21755807	4145
255509379	4146
5125971	4147
