1	165
2	148
3	99
4	89
5	73
6	73
7	78
8	61
9	47
10	66
11	53
12	55
13	54
14	45
15	45
16	38
17	54
18	39
19	48
20	38
21	50
22	37
23	37
24	35
25	42
26	37
27	36
28	39
29	35
30	27
31	31
32	38
33	35
34	30
35	36
36	30
37	31
38	33
39	26
40	28
41	35
42	21
43	36
44	31
45	42
46	25
47	37
48	40
49	29
50	29
51	33
52	37
53	33
54	36
55	38
56	21
57	30
58	29
59	33
60	24
61	20
62	25
63	24
64	25
65	29
66	23
67	23
68	30
69	25
70	24
71	22
72	22
73	27
74	20
75	20
76	21
77	18
78	29
79	16
80	18
81	25
82	16
83	21
84	15
85	21
86	19
87	18
88	24
89	20
90	20
91	21
92	25
93	13
94	13
95	17
96	20
97	16
98	21
99	15
100	15
101	21
102	18
103	18
104	13
105	13
106	18
107	15
108	18
109	20
110	14
111	12
112	14
113	11
114	6
115	11
116	20
117	15
118	21
119	18
120	15
121	16
122	15
123	22
124	5
125	12
126	19
127	14
128	18
129	7
130	10
131	10
132	12
133	14
134	11
135	12
136	13
137	13
138	13
139	10
140	11
141	16
142	17
143	8
144	11
145	11
146	12
147	9
148	16
149	8
150	18
151	7
152	7
153	12
154	12
155	12
156	15
157	9
158	9
159	7
160	12
161	15
162	7
163	11
164	10
165	14
166	13
167	7
168	14
169	6
170	10
171	15
172	8
173	11
174	13
175	13
176	12
177	11
178	7
179	16
180	12
181	10
182	5
183	6
184	6
185	8
186	4
187	5
188	7
189	9
190	4
191	10
192	8
193	12
194	9
195	5
196	12
197	12
198	7
199	6
200	6
201	6
202	8
203	11
204	7
205	7
206	13
207	8
208	5
209	7
210	7
211	10
212	4
213	7
214	8
215	7
216	8
217	7
218	9
219	8
220	8
221	5
222	7
223	15
224	6
225	7
226	2
227	12
228	6
229	5
230	10
231	10
232	10
233	5
234	5
235	8
236	4
237	6
238	11
239	6
240	10
241	10
242	6
243	6
244	5
245	7
246	11
247	8
248	8
249	6
250	3
251	6
252	6
253	4
254	2
255	9
256	7
257	2
258	7
259	4
260	5
261	5
262	8
263	6
264	2
265	8
266	9
267	4
268	4
269	5
270	6
271	5
272	6
273	4
274	7
275	5
276	10
277	9
278	5
279	11
280	8
281	10
282	7
283	5
284	9
285	3
286	7
287	4
288	1
289	4
290	9
291	5
292	6
293	4
294	5
295	2
296	5
297	5
298	7
299	1
300	7
301	6
302	3
303	1
304	6
305	6
306	6
307	9
308	5
309	4
310	3
311	3
312	5
313	4
314	2
315	6
316	7
317	6
318	14
319	8
320	2
321	4
322	4
323	7
324	3
325	4
326	3
327	7
328	4
329	5
330	4
331	3
332	4
333	4
334	4
335	5
336	5
337	7
338	5
339	3
340	6
341	5
342	8
343	5
344	4
345	2
346	2
347	3
348	2
349	4
350	3
351	7
353	9
354	2
355	6
356	5
357	7
358	4
359	2
360	6
361	4
362	3
363	1
364	6
365	1
366	3
367	2
368	2
369	3
370	6
371	4
372	5
374	2
375	1
376	5
377	1
378	5
379	1
380	3
381	8
382	5
383	2
384	7
385	6
386	3
387	1
388	4
389	4
391	4
392	4
393	3
394	5
395	1
396	8
397	4
398	1
399	5
400	6
401	2
402	4
403	4
404	3
405	3
406	4
407	1
408	4
410	3
411	5
413	5
414	6
415	2
416	1
417	4
418	3
419	3
420	1
421	2
422	6
423	3
424	5
425	4
426	5
427	4
428	3
429	3
430	2
431	3
432	3
433	1
434	4
435	8
436	3
437	4
438	4
439	6
440	4
441	4
443	1
444	2
446	3
448	5
449	1
450	2
451	3
453	5
454	3
455	4
456	2
457	1
458	4
459	1
460	2
461	2
463	1
464	4
465	2
467	1
468	1
469	1
470	3
471	5
472	2
473	2
474	1
475	5
476	3
477	2
478	2
479	2
480	2
481	3
482	4
483	4
484	2
485	2
486	3
487	2
488	2
489	3
490	4
491	2
492	3
493	1
494	3
495	4
496	2
497	2
498	2
499	7
501	3
502	1
503	2
504	2
505	1
506	3
507	1
509	3
511	3
512	2
513	4
515	2
516	4
517	1
518	1
519	3
520	3
521	3
522	2
523	5
524	1
525	4
526	2
527	2
528	1
530	2
531	2
532	3
533	2
534	3
535	1
536	3
537	4
538	4
539	1
540	1
541	3
542	2
543	4
545	3
547	2
548	3
549	1
550	3
551	1
552	1
553	1
554	3
555	3
556	3
557	4
558	1
559	2
560	1
563	1
564	5
565	2
567	2
568	1
569	1
570	3
571	2
572	1
574	2
576	4
577	2
578	1
579	1
580	1
581	2
584	2
585	5
587	1
588	4
589	2
590	3
591	2
592	2
593	1
594	1
595	3
596	7
597	2
598	1
599	1
600	1
602	3
604	1
605	4
606	1
607	1
608	1
609	4
610	4
611	1
612	3
614	3
615	6
616	1
617	1
618	2
619	2
621	1
622	2
623	2
624	2
625	1
626	4
627	4
628	2
629	1
631	4
632	3
633	3
634	1
635	1
636	3
637	4
639	1
642	4
643	3
644	1
645	2
647	2
649	1
650	3
651	1
652	2
653	1
655	3
657	1
658	2
659	1
660	1
661	3
667	1
669	3
670	1
673	2
675	2
676	1
677	3
678	2
679	1
680	2
681	1
682	1
683	1
685	3
687	2
691	1
694	2
695	1
696	1
697	3
698	1
700	1
701	1
703	2
705	3
706	2
707	2
709	1
710	2
712	1
713	3
714	1
715	2
717	1
720	2
721	1
722	1
723	1
724	2
725	2
726	1
727	1
729	1
731	1
734	1
735	1
736	2
737	3
740	3
741	1
743	2
744	1
745	4
746	4
747	1
748	1
749	2
750	1
752	2
753	2
754	1
755	1
756	1
757	1
759	1
760	1
761	2
762	1
763	3
764	2
766	1
767	2
770	1
772	3
773	1
774	1
775	2
778	2
779	1
782	1
783	1
784	2
787	2
788	1
791	1
792	2
793	2
794	2
795	1
796	3
798	1
800	1
801	1
802	1
804	2
805	6
806	2
808	1
810	1
811	1
814	3
815	1
816	2
818	2
819	3
820	2
822	2
824	1
825	1
826	1
828	1
829	1
830	1
831	1
835	1
838	2
840	1
844	1
845	1
850	2
851	4
852	1
853	1
854	2
855	2
856	2
859	2
