0	2428
1	1021
2	795
3	629
4	533
5	492
6	386
7	326
8	320
9	265
10	284
11	223
12	227
13	219
14	186
15	178
16	168
17	136
18	148
19	136
20	129
21	99
22	107
23	98
24	121
25	101
26	84
27	108
28	88
29	87
30	79
31	87
32	52
33	78
34	81
35	79
36	65
37	51
38	67
39	60
40	55
41	48
42	46
43	57
44	54
45	42
46	45
47	48
48	47
49	52
50	45
51	47
52	44
53	50
54	50
55	45
56	48
57	32
58	30
59	28
60	27
61	35
62	44
63	26
64	32
65	26
66	38
67	29
68	22
69	26
70	31
71	30
72	26
73	25
74	28
75	33
76	25
77	19
78	26
79	20
80	20
81	22
82	22
83	27
84	22
85	26
86	18
87	26
88	17
89	22
90	15
91	16
92	29
93	13
94	15
95	24
96	26
97	16
98	25
99	8
100	15
101	24
102	18
103	21
104	10
105	18
106	8
107	18
108	12
109	9
110	15
111	11
112	12
113	16
114	15
115	10
116	16
117	8
118	9
119	14
120	10
121	7
122	15
123	10
124	15
125	13
126	10
127	7
128	13
129	16
130	6
131	15
132	8
133	9
134	8
135	6
136	11
137	7
138	12
139	8
140	14
141	8
142	16
143	9
144	11
145	7
146	6
147	8
148	9
149	8
150	8
151	13
152	8
153	5
154	7
155	10
156	13
157	9
158	5
159	4
160	12
161	8
162	4
163	7
164	11
165	5
166	7
167	8
168	11
169	7
170	8
171	5
172	8
173	4
174	6
175	5
176	6
177	6
178	7
179	5
180	5
181	6
182	9
183	5
184	6
185	6
186	10
187	5
188	5
189	5
190	6
191	7
192	7
193	4
194	8
195	5
196	10
197	4
198	6
199	5
200	9
201	7
202	6
203	10
204	7
205	6
206	2
207	7
208	7
209	7
210	8
211	7
212	8
213	5
214	1
215	9
216	7
217	2
218	4
219	4
220	3
221	4
222	5
223	5
224	6
225	6
226	3
227	6
228	3
229	4
230	5
231	3
232	6
233	4
234	4
235	5
236	5
237	4
238	2
239	8
240	3
241	3
242	7
243	8
244	2
245	5
246	7
247	6
248	2
249	6
250	2
251	6
252	5
253	8
254	5
255	2
256	4
257	1
258	5
259	4
260	1
261	1
262	4
263	3
264	2
265	3
266	2
267	1
269	6
270	4
271	5
272	3
273	2
274	3
275	3
276	2
277	1
278	1
279	3
280	5
281	4
282	5
283	5
284	2
286	5
287	3
288	3
289	5
290	4
291	2
292	1
293	5
294	1
295	3
296	1
297	4
298	3
299	5
300	3
301	2
302	4
303	2
304	5
305	4
306	3
307	4
308	4
309	3
311	4
312	3
313	1
314	2
315	2
316	6
317	1
318	3
319	1
320	3
321	4
322	5
323	2
324	2
325	1
326	3
327	2
328	1
330	6
331	4
332	4
333	4
334	3
335	4
336	3
337	1
339	1
341	2
342	2
343	1
344	1
345	1
346	1
347	1
348	6
349	1
350	1
351	6
352	3
353	2
354	2
355	1
356	3
357	1
358	1
359	2
360	2
361	3
362	1
364	4
367	1
368	1
369	5
370	2
371	4
372	2
373	1
374	3
375	1
376	2
377	1
378	1
379	2
380	2
382	3
383	2
384	1
385	1
386	2
387	3
388	1
389	2
390	2
391	2
392	1
393	2
395	2
396	3
397	3
398	2
400	2
401	1
402	2
403	1
404	4
405	4
406	2
407	3
408	1
409	2
410	3
411	4
412	1
414	2
416	1
417	3
418	1
419	2
420	1
421	2
422	3
423	1
424	2
425	1
426	2
427	1
428	5
429	2
430	1
431	2
433	4
434	4
435	2
437	1
440	1
441	1
442	4
443	2
445	1
447	1
450	1
451	4
453	3
455	3
456	1
458	4
459	3
460	1
462	1
463	2
464	2
465	1
466	1
467	2
468	1
469	5
470	1
471	3
472	1
473	1
474	1
475	1
476	2
477	2
478	2
479	2
480	2
481	2
482	1
483	2
484	1
488	2
489	1
490	1
493	1
495	1
496	1
498	1
499	2
500	1
503	2
504	2
507	3
509	2
510	1
512	2
513	1
514	1
515	2
517	1
519	1
521	1
522	2
523	1
524	4
526	2
528	2
531	3
534	1
535	1
536	1
537	1
538	4
539	1
540	2
541	1
543	2
544	1
545	2
546	1
547	1
549	3
551	1
553	1
554	1
555	2
556	1
557	1
559	1
560	1
561	1
562	1
563	1
564	2
569	2
571	1
572	4
573	1
574	1
576	1
577	1
579	1
581	2
582	2
583	1
584	1
585	1
586	1
587	1
588	1
589	2
591	1
594	1
597	1
598	1
599	2
600	2
601	1
603	2
604	2
607	1
608	1
609	2
610	1
612	1
614	1
615	2
616	1
619	2
620	1
621	1
622	1
624	1
625	1
628	2
633	1
635	1
637	2
638	2
639	1
640	1
641	1
644	1
646	1
652	1
658	1
659	2
662	1
664	1
665	1
667	1
668	1
669	1
670	1
673	2
674	1
676	1
677	1
679	1
680	2
681	1
682	1
688	2
689	1
691	1
693	1
699	1
703	2
707	1
708	1
710	2
713	3
715	1
716	2
719	1
720	3
722	1
723	3
724	1
734	3
735	2
737	1
739	1
740	3
741	4
743	1
745	1
746	1
748	1
750	1
753	1
754	1
755	1
758	1
760	1
763	1
765	1
766	1
767	2
769	1
774	1
779	1
781	1
782	1
784	1
785	1
786	2
787	2
788	2
790	1
791	1
798	1
801	1
803	2
806	1
807	1
808	1
822	1
823	1
830	1
831	1
832	1
834	1
840	2
841	1
842	1
844	1
855	1
858	2
860	1
861	2
862	1
864	1
868	1
870	2
873	1
875	1
877	1
886	1
889	1
890	1
893	1
895	1
899	1
902	1
904	1
907	2
914	3
922	1
923	1
925	2
929	2
930	1
931	1
934	2
935	1
941	1
946	1
955	3
961	2
963	1
964	1
965	1
969	1
970	1
972	2
973	1
974	1
977	2
978	1
979	1
980	2
982	1
987	1
988	1
996	2
1006	1
1007	1
1009	1
1010	1
1011	1
1017	1
1018	2
1026	1
1031	1
1032	1
1034	1
1035	2
1036	2
1039	1
1042	1
1045	1
1046	1
1052	1
1053	1
1058	1
1060	1
1065	1
1066	1
1070	1
1072	1
1077	1
1079	1
1086	1
1088	1
1093	1
1095	1
1099	1
1103	1
1109	1
1110	1
1112	2
1114	2
1118	1
1120	1
1121	1
1122	1
1123	1
1128	1
1132	2
1134	1
1135	1
1154	2
1157	1
1162	1
1165	2
1167	1
1172	1
1173	1
1184	1
1187	1
1190	2
1197	1
1201	1
1202	1
1209	1
1213	1
1218	1
1244	1
1258	1
1260	1
1265	1
1271	1
1272	1
1275	2
1289	1
1290	3
1311	1
1315	1
1324	1
1332	1
1333	2
1337	1
1356	1
1362	1
1363	1
1364	1
1365	1
1376	1
1381	1
1388	1
1389	1
1392	1
1399	1
1405	1
1409	1
1424	1
1442	1
1443	1
1463	1
1470	1
1475	1
1478	1
1487	1
1491	1
1499	1
1503	1
1505	1
1506	2
1507	1
1509	1
