1	61
2	145
3	134
4	81
5	80
6	79
7	66
8	69
9	66
10	46
11	58
12	56
13	44
14	43
15	43
16	43
17	40
18	37
19	45
20	41
21	41
22	40
23	45
24	37
25	37
26	38
27	38
28	28
29	31
30	29
31	26
32	37
33	35
34	48
35	36
36	38
37	31
38	34
39	31
40	36
41	25
42	31
43	35
44	32
45	36
46	22
47	26
48	46
49	32
50	28
51	34
52	33
53	35
54	35
55	22
56	30
57	28
58	25
59	29
60	27
61	22
62	21
63	33
64	26
65	26
66	32
67	24
68	25
69	32
70	20
71	25
72	27
73	26
74	18
75	26
76	24
77	20
78	33
79	24
80	22
81	24
82	23
83	19
84	18
85	9
86	21
87	26
88	26
89	22
90	28
91	18
92	35
93	12
94	10
95	20
96	10
97	25
98	21
99	21
100	14
101	16
102	18
103	20
104	17
105	12
106	19
107	24
108	21
109	12
110	12
111	20
112	11
113	18
114	18
115	15
116	11
117	11
118	18
119	8
120	13
121	13
122	16
123	18
124	6
125	20
126	16
127	12
128	15
129	17
130	16
131	17
132	12
133	13
134	14
135	10
136	12
137	12
138	10
139	9
140	17
141	13
142	13
143	14
144	14
145	9
146	15
147	12
148	16
149	10
150	15
151	13
152	11
153	4
154	9
155	13
156	10
157	11
158	15
159	16
160	5
161	9
162	15
163	7
164	12
165	6
166	10
167	11
168	9
169	9
170	13
171	8
172	9
173	15
174	17
175	13
176	8
177	17
178	9
179	7
180	8
181	14
182	10
183	8
184	8
185	7
186	10
187	9
188	16
189	12
190	12
191	8
192	12
193	7
194	10
195	13
196	10
197	8
198	4
199	9
200	6
201	5
202	9
203	8
204	5
205	14
206	11
207	12
208	7
209	7
210	8
211	2
212	11
213	10
214	5
215	6
216	6
217	3
218	6
219	7
220	8
221	9
222	10
223	12
224	6
225	10
226	13
227	14
228	4
229	5
230	2
231	5
232	1
233	7
234	6
235	10
236	10
237	3
238	7
239	4
240	11
241	4
242	3
243	3
244	8
245	7
246	6
247	3
248	7
249	6
250	7
251	12
252	3
253	6
254	4
255	2
256	7
257	4
258	5
259	3
260	1
261	2
262	8
263	10
264	2
265	7
266	12
267	7
268	6
269	7
270	6
271	7
272	3
273	8
274	7
275	7
276	7
277	12
278	4
279	5
280	7
281	5
282	3
283	7
284	6
285	5
286	4
287	6
288	9
289	1
290	3
291	2
292	6
293	7
294	2
295	2
296	3
297	8
298	7
299	9
300	4
301	3
302	3
303	5
304	6
305	8
306	7
307	9
308	5
309	2
