0	6570
1	1733
2	941
3	734
4	531
5	424
6	345
7	302
8	236
9	211
10	188
11	184
12	161
13	146
14	111
15	108
16	108
17	64
18	75
19	80
20	82
21	66
22	60
23	54
24	54
25	39
26	52
27	36
28	32
29	40
30	30
31	28
32	41
33	33
34	36
35	19
36	24
37	28
38	24
39	25
40	18
41	18
42	16
43	22
44	19
45	24
46	16
47	17
48	16
49	8
50	11
51	18
52	15
53	24
54	15
55	8
56	13
57	13
58	17
59	14
60	6
61	7
62	13
63	8
64	6
65	8
66	7
67	11
68	5
69	3
70	13
71	8
72	4
73	18
74	7
75	10
76	5
77	6
78	8
79	6
80	6
81	2
82	3
83	8
84	3
85	5
86	1
87	4
88	5
89	3
90	7
91	2
92	6
93	7
94	10
95	3
96	2
97	4
98	3
99	6
100	4
101	4
102	2
103	2
104	3
105	2
106	1
107	1
108	1
109	1
110	2
111	1
113	3
114	3
116	2
117	2
118	2
119	3
120	4
121	1
122	4
123	5
124	2
125	2
126	8
127	3
128	3
129	1
130	1
131	2
132	2
133	2
134	2
135	4
137	2
138	1
139	4
140	3
141	6
142	1
143	1
144	2
145	1
146	2
147	5
148	4
149	3
151	2
152	1
154	2
155	2
157	1
158	2
160	2
163	3
164	2
165	1
166	1
167	1
170	1
174	2
176	3
177	2
178	4
179	1
180	3
182	2
183	3
184	2
186	2
189	1
190	5
191	1
192	2
193	1
194	2
195	2
197	2
199	2
200	1
201	2
202	2
203	1
204	3
206	2
208	1
209	3
210	1
211	2
212	1
213	1
214	2
215	1
218	4
219	1
220	2
223	2
224	1
226	1
227	3
228	2
231	2
232	1
233	2
235	1
238	1
239	3
242	1
246	1
247	1
248	1
249	1
251	4
252	1
253	1
254	1
257	1
259	1
260	1
271	1
273	2
276	1
280	1
284	1
285	2
286	2
289	2
290	1
291	1
292	1
294	1
295	1
299	1
300	1
301	1
303	2
304	1
305	1
310	2
311	1
312	1
313	2
315	3
319	1
321	1
324	1
325	2
328	1
333	1
335	1
336	1
339	1
340	2
341	1
342	1
344	1
345	1
347	3
351	1
353	1
355	1
363	2
368	1
369	2
373	1
377	1
381	1
388	1
401	1
402	1
403	1
406	1
417	1
419	1
428	1
431	2
438	1
443	1
447	1
450	1
451	1
463	2
465	1
466	1
468	1
473	1
478	1
481	1
490	1
491	1
502	1
516	1
527	1
535	1
539	1
552	1
553	1
564	1
585	1
586	1
587	1
592	1
594	1
596	1
610	1
645	1
667	1
711	1
732	1
757	1
767	1
770	1
796	1
826	1
831	1
839	1
845	1
855	1
902	1
905	1
942	1
967	1
1035	1
1176	1
1186	1
1297	1
1525	1
1820	1
2965	1
