0	7502
1	1631
2	901
3	674
4	498
5	332
6	270
7	227
8	199
9	165
10	146
11	140
12	109
13	131
14	105
15	89
16	77
17	76
18	58
19	75
20	57
21	54
22	55
23	38
24	53
25	50
26	39
27	34
28	28
29	34
30	28
31	30
32	28
33	26
34	19
35	17
36	19
37	25
38	20
39	18
40	22
41	19
42	9
43	13
44	20
45	17
46	16
47	11
48	13
49	17
50	14
51	16
52	19
53	18
54	11
55	12
56	16
57	11
58	11
59	8
60	6
61	8
62	10
63	7
64	7
65	13
66	9
67	7
68	5
69	7
70	8
71	2
72	14
73	3
74	5
75	7
76	6
77	4
78	3
79	6
80	4
81	4
82	7
83	1
84	4
85	6
86	3
87	4
88	1
89	7
90	7
92	4
93	8
94	6
95	7
96	6
97	5
98	3
99	4
100	4
101	8
102	4
103	3
104	1
105	5
106	3
107	7
108	3
109	1
110	2
111	3
112	1
113	4
114	2
115	4
116	2
117	3
118	3
119	1
121	2
122	5
123	4
124	2
125	3
126	5
127	3
128	3
129	4
130	2
131	3
132	2
133	3
134	2
136	3
137	4
138	2
139	3
140	1
144	1
146	4
147	2
148	2
149	3
150	1
152	1
153	3
154	1
155	1
156	3
157	3
158	3
159	2
160	1
163	3
164	1
165	1
166	3
168	1
169	1
171	3
174	1
175	1
176	2
177	7
178	4
180	1
181	4
182	1
183	1
185	2
186	3
188	1
189	2
190	5
193	1
196	4
198	1
200	3
201	3
202	1
204	7
205	2
206	3
207	1
209	1
211	3
213	1
214	3
215	2
216	2
218	1
219	1
222	1
223	2
225	2
228	1
229	1
231	1
232	2
233	2
234	3
235	1
237	1
238	1
239	5
240	1
241	1
243	1
245	1
246	1
248	2
249	1
251	2
253	2
254	1
255	2
257	1
259	1
261	1
262	1
264	1
265	1
267	2
270	1
272	2
274	1
279	1
280	1
284	1
286	1
287	1
290	1
291	1
292	2
293	1
301	2
306	1
308	1
310	1
311	1
312	1
313	2
317	1
320	1
323	1
325	2
327	1
334	2
340	1
347	3
349	2
350	1
355	1
360	1
371	1
373	3
376	1
377	1
379	1
380	1
382	1
383	1
385	1
404	1
413	1
415	1
423	1
437	1
442	1
443	1
448	1
449	1
450	1
451	1
455	1
460	1
461	1
463	2
464	1
466	1
467	1
468	1
476	1
478	2
481	1
487	1
503	1
505	2
513	1
530	1
539	1
544	2
546	1
559	1
583	1
605	1
638	1
660	1
662	1
702	1
721	1
734	1
757	1
759	1
767	1
769	1
800	1
834	1
842	1
902	1
948	1
951	1
978	1
1005	1
1049	1
1176	1
1187	1
1204	1
1248	1
1396	1
1511	1
1703	1
1760	1
4394	1
4866	1
